journeyid,customerid,productid,visitdate,stage,action,duration
632,401,39,2023-08-25,Homepage,Click,554.5
3156,402,2,2023-12-06,Homepage,Drop-off,
597,402,10,2024-01-07,Purchase,Purchase,22.4
3709,402,11,2024-12-14,Purchase,Purchase,239.6
3917,402,16,2023-12-19,ProductPage,AddToCart,537.0
3216,402,24,2024-08-16,Purchase,Purchase,96.7
1966,402,28,2023-05-04,Purchase,Purchase,406.1
2777,402,28,2024-02-21,Checkout,AddToCart,123.8
1769,402,46,2023-11-28,Purchase,Purchase,580.4
578,403,6,2023-12-31,Homepage,View,567.5
1640,403,11,2023-06-11,ProductPage,Click,361.2
1205,403,16,2024-08-17,Checkout,AddToCart,183.1
2847,403,21,2023-08-24,Checkout,Drop-off,
19,403,23,2023-08-17,ProductPage,Click,114.8
1617,403,23,2024-05-12,Checkout,Drop-off,
1471,403,44,2023-11-05,Homepage,View,495.1
1904,403,49,2024-06-26,Homepage,Click,275.1
3841,404,8,2023-04-17,ProductPage,Drop-off,
2397,404,8,2024-07-11,Homepage,Click,382.2
815,404,15,2023-12-01,ProductPage,Drop-off,
1352,404,16,2024-10-16,Homepage,Click,167.3
3251,404,17,2023-01-29,ProductPage,Click,176.0
714,404,17,2024-12-02,Homepage,Click,24.9
3814,404,26,2023-08-01,ProductPage,Click,181.5
2928,404,26,2024-01-26,ProductPage,Click,185.1
3900,404,28,2024-07-08,Homepage,View,402.4
1895,404,31,2023-04-12,Homepage,Click,471.8
1907,404,36,2023-07-01,Purchase,Purchase,31.1
3523,404,48,2023-12-06,Homepage,View,250.3
1103,405,8,2024-10-27,ProductPage,Click,544.7
1160,405,12,2024-01-02,ProductPage,View,469.9
2407,405,15,2024-05-11,Checkout,Purchase,541.7
1113,405,23,2024-10-14,ProductPage,Click,213.2
2174,405,24,2023-04-02,Checkout,Drop-off,
746,405,47,2024-01-04,Purchase,Purchase,496.1
3828,405,47,2024-05-05,ProductPage,View,170.2
1567,406,6,2023-02-06,Checkout,AddToCart,598.6
3700,406,8,2023-06-23,Checkout,Purchase,479.4
3346,406,14,2024-12-10,Purchase,Purchase,76.0
1586,406,50,2024-05-02,ProductPage,View,253.1
3490,407,2,2023-09-22,Purchase,Purchase,189.1
1380,407,10,2023-07-09,Checkout,AddToCart,407.3
3180,407,14,2023-01-23,Purchase,Purchase,302.2
2863,407,15,2024-01-13,Homepage,Drop-off,
2,407,23,2024-07-31,Purchase,Purchase,363.8
3697,407,24,2023-02-18,ProductPage,View,259.1
1388,407,29,2023-10-13,Checkout,Purchase,465.4
3073,407,31,2023-05-19,Purchase,Purchase,309.7
1295,407,41,2023-12-08,ProductPage,Drop-off,
1315,407,42,2024-11-18,Checkout,AddToCart,229.1
2687,407,43,2024-06-09,Homepage,Click,188.0
3771,408,8,2023-02-21,Purchase,Purchase,83.4
2253,408,11,2023-03-19,Checkout,Drop-off,
1914,408,46,2024-04-03,Homepage,View,265.0
1830,409,4,2024-09-13,Purchase,Purchase,197.0
1888,409,19,2023-10-24,ProductPage,View,438.9
3850,409,21,2024-07-05,Purchase,Purchase,49.6
3769,409,30,2024-05-29,Checkout,Purchase,530.0
2715,409,34,2023-09-13,Homepage,Drop-off,
1321,409,37,2023-01-13,Homepage,Click,121.8
1709,409,37,2023-02-03,Purchase,Purchase,87.1
3260,409,41,2023-11-27,Homepage,Drop-off,
1065,409,42,2024-07-18,ProductPage,View,564.6
3470,409,50,2023-05-19,ProductPage,Drop-off,
3229,410,13,2023-01-07,Purchase,Purchase,129.9
3837,410,20,2023-11-30,Checkout,AddToCart,362.6
2842,410,21,2023-05-06,Homepage,View,341.9
3530,410,21,2024-02-27,Checkout,Drop-off,
3386,410,21,2024-11-04,Homepage,Click,149.5
2906,410,31,2024-02-20,Purchase,Purchase,322.9
2364,410,32,2023-01-17,Purchase,Purchase,159.1
183,410,32,2024-11-24,Purchase,Purchase,534.4
2768,410,37,2023-06-28,ProductPage,AddToCart,371.4
2795,410,40,2024-01-17,Checkout,AddToCart,305.6
611,410,40,2024-02-06,Checkout,Purchase,37.7
253,411,29,2024-05-29,Checkout,Drop-off,
3703,411,34,2024-08-22,Homepage,Drop-off,
3856,411,37,2024-04-03,Homepage,Drop-off,
3753,412,5,2023-05-30,ProductPage,Drop-off,
1920,412,11,2023-12-11,ProductPage,Click,69.4
2330,412,20,2024-09-16,Purchase,Purchase,165.6
3713,412,34,2023-10-20,ProductPage,View,146.7
1517,412,38,2024-03-15,ProductPage,Click,539.1
1970,413,25,2023-03-26,Homepage,Click,485.6
827,413,29,2023-07-17,Homepage,Click,540.2
1760,413,33,2024-11-09,Checkout,Drop-off,
2493,413,37,2024-04-07,Checkout,Purchase,180.1
3207,414,2,2024-08-29,Checkout,Drop-off,
2273,414,10,2023-04-15,Homepage,View,435.5
2517,414,11,2023-07-24,Purchase,Purchase,83.6
250,414,24,2024-03-16,Purchase,Purchase,23.5
3995,414,26,2023-10-24,ProductPage,Drop-off,
2240,414,42,2023-06-30,Purchase,Purchase,210.6
3605,414,45,2024-10-25,ProductPage,Drop-off,
3533,414,49,2024-09-09,Purchase,Purchase,58.1
1537,415,1,2023-05-31,ProductPage,Click,273.8
3169,415,9,2024-12-24,Homepage,Click,141.3
1241,415,18,2023-03-13,ProductPage,Click,446.0
1269,415,24,2024-08-26,Checkout,Purchase,61.5
3938,415,26,2024-08-25,Homepage,Drop-off,
1299,415,45,2023-09-04,Homepage,View,322.1
3606,415,45,2023-09-09,Checkout,AddToCart,210.6
1683,416,2,2024-08-23,Homepage,View,504.2
954,416,5,2024-07-07,ProductPage,View,294.4
1259,416,9,2023-01-19,Checkout,AddToCart,52.0
1718,416,17,2023-06-26,Purchase,Purchase,163.1
2086,416,24,2024-09-20,ProductPage,Click,211.6
3083,416,25,2024-07-20,Purchase,Purchase,56.2
1755,416,31,2024-01-15,Purchase,Purchase,332.1
3653,416,34,2023-04-03,Purchase,Purchase,469.6
1185,416,39,2024-04-17,ProductPage,View,474.2
601,417,4,2023-03-20,Homepage,View,216.3
1472,417,4,2023-04-23,Purchase,Purchase,234.0
425,417,5,2024-07-25,Checkout,Drop-off,
2401,417,14,2023-07-10,ProductPage,View,163.0
3804,417,15,2023-11-09,Homepage,Drop-off,
2299,417,17,2023-12-30,Checkout,Drop-off,
1039,417,21,2023-01-15,Checkout,Drop-off,
3619,417,21,2023-07-22,ProductPage,View,171.9
1653,417,22,2024-07-30,Homepage,View,103.0
1604,417,25,2024-08-02,Homepage,Click,240.0
2564,417,36,2023-12-01,Purchase,Purchase,388.4
1627,417,38,2024-08-15,Purchase,Purchase,31.6
3106,417,40,2024-04-10,Purchase,Purchase,81.7
163,417,43,2023-04-28,Purchase,Purchase,50.8
596,417,45,2024-08-28,Purchase,Purchase,474.5
1556,418,1,2024-03-04,Purchase,Purchase,509.4
3875,418,2,2024-03-20,Purchase,Purchase,187.3
2424,418,10,2023-02-06,ProductPage,AddToCart,77.4
540,418,10,2023-09-18,Purchase,Purchase,48.0
808,418,16,2024-01-13,Purchase,Purchase,290.4
152,418,19,2023-08-13,Purchase,Purchase,177.2
136,418,19,2024-09-20,Homepage,View,155.1
3962,418,25,2023-12-28,ProductPage,AddToCart,272.6
1539,418,31,2024-02-22,Homepage,Click,578.5
2986,418,40,2023-10-29,ProductPage,AddToCart,324.3
3845,418,43,2023-06-13,Homepage,Click,594.3
1738,418,44,2023-01-26,Purchase,Purchase,494.0
2152,418,50,2023-07-27,Homepage,View,541.6
2008,418,50,2023-09-22,Checkout,Purchase,396.5
3808,419,7,2024-03-17,Checkout,Purchase,412.4
192,419,12,2024-02-29,Homepage,Click,297.9
3132,419,13,2023-01-08,Purchase,Purchase,14.7
160,419,13,2024-12-26,Purchase,Purchase,180.0
151,419,19,2023-07-13,Checkout,Purchase,437.5
2678,419,19,2024-12-07,Homepage,View,422.6
349,419,20,2024-01-05,Purchase,Purchase,344.4
1571,419,21,2023-05-22,ProductPage,View,583.5
645,419,23,2024-05-13,Purchase,Purchase,530.4
3894,419,26,2024-04-27,Homepage,Click,258.2
1384,419,36,2023-11-29,Homepage,Click,85.1
2459,419,48,2023-10-04,Homepage,View,442.3
1804,420,14,2023-08-28,Checkout,Purchase,42.7
1058,420,41,2024-06-13,Checkout,Drop-off,
2387,421,7,2024-04-08,Purchase,Purchase,17.3
2796,421,8,2024-07-08,Purchase,Purchase,455.0
1793,421,14,2024-02-22,Homepage,View,10.3
3010,421,16,2023-10-11,Checkout,AddToCart,248.8
2454,421,23,2023-01-08,ProductPage,View,38.8
2688,421,34,2023-12-03,Checkout,Drop-off,
3759,421,34,2024-08-05,Purchase,Purchase,32.6
3222,421,34,2024-11-23,ProductPage,View,520.2
2724,421,38,2024-11-02,Homepage,Click,98.1
3657,421,43,2024-07-24,Homepage,Drop-off,
2344,421,44,2024-06-05,ProductPage,Drop-off,
731,421,46,2023-03-28,Purchase,Purchase,209.9
921,421,50,2023-07-06,Checkout,AddToCart,362.0
2440,422,8,2024-09-06,ProductPage,Click,273.2
3638,422,18,2024-07-30,ProductPage,Click,346.8
1780,422,19,2024-11-24,ProductPage,Click,181.2
529,422,20,2024-08-22,Checkout,Purchase,476.8
961,422,27,2024-03-22,Checkout,Purchase,358.4
960,422,41,2023-06-01,Checkout,Purchase,61.3
1535,422,47,2023-11-21,Homepage,View,519.9
3540,423,2,2023-04-20,Homepage,View,448.7
665,423,8,2024-02-05,Homepage,Click,235.6
3421,423,21,2024-04-18,ProductPage,View,210.0
468,423,36,2023-03-02,Homepage,Click,36.0
1145,423,37,2023-03-18,Homepage,Drop-off,
3272,423,40,2024-02-11,Homepage,View,505.2
1294,423,40,2024-05-09,ProductPage,AddToCart,195.4
3194,423,41,2024-03-05,Homepage,View,166.1
1811,424,3,2024-10-06,Checkout,Drop-off,
2321,424,20,2023-12-23,Purchase,Purchase,79.3
3946,424,44,2024-05-21,Homepage,View,489.9
1027,425,1,2024-01-15,Homepage,View,391.7
2990,425,5,2023-02-19,Homepage,Drop-off,
397,425,17,2023-02-13,Checkout,Drop-off,
696,425,20,2023-08-10,Checkout,AddToCart,129.2
2233,425,36,2023-10-16,Checkout,Purchase,586.5
1875,425,47,2023-02-10,Checkout,Purchase,269.6
1028,426,7,2024-02-12,Purchase,Purchase,544.0
3104,426,8,2023-01-23,Checkout,Purchase,253.8
2609,426,9,2023-06-22,Checkout,Drop-off,
3669,426,16,2023-06-09,Homepage,Drop-off,
3345,426,20,2024-09-17,Checkout,AddToCart,131.7
2694,426,23,2024-05-15,Checkout,Drop-off,
2295,426,25,2024-03-25,Checkout,Drop-off,
2234,426,28,2024-03-05,Purchase,Purchase,111.3
3535,426,34,2023-03-03,Checkout,AddToCart,307.5
3959,426,35,2023-05-01,Checkout,Purchase,445.4
2012,426,43,2023-08-06,Checkout,Drop-off,
879,427,2,2023-11-09,Purchase,Purchase,205.1
2113,427,9,2024-10-11,Purchase,Purchase,31.5
1246,427,19,2023-01-15,Checkout,Drop-off,
518,427,22,2023-07-15,Homepage,View,280.3
3197,427,50,2023-11-08,Purchase,Purchase,45.4
3458,428,8,2023-04-01,Checkout,Drop-off,
398,428,9,2023-11-24,ProductPage,Click,324.0
333,428,11,2024-09-20,Homepage,Click,391.9
3001,428,15,2024-06-21,ProductPage,AddToCart,484.3
2006,428,16,2023-06-15,Purchase,Purchase,295.5
3796,428,16,2024-09-25,Checkout,AddToCart,408.7
3889,428,22,2024-01-25,ProductPage,Click,564.2
642,428,24,2024-08-10,Checkout,Purchase,430.9
1423,429,2,2024-03-06,ProductPage,View,395.7
2357,429,3,2023-03-25,Homepage,Drop-off,
1433,429,8,2024-06-29,Homepage,Click,356.4
647,429,9,2024-04-11,ProductPage,View,389.6
1257,429,31,2024-02-28,Checkout,AddToCart,288.0
2586,429,33,2024-09-22,Homepage,Click,104.2
3213,429,36,2023-07-17,Purchase,Purchase,148.7
2208,429,43,2024-11-16,Homepage,View,440.1
3522,429,44,2024-08-25,Homepage,Click,574.2
3595,429,45,2023-03-30,Purchase,Purchase,117.7
3668,429,49,2023-02-05,Checkout,Purchase,311.9
2763,430,5,2024-11-01,Homepage,Drop-off,
117,430,6,2023-09-17,Purchase,Purchase,108.9
3360,430,14,2023-05-24,ProductPage,AddToCart,271.0
1002,430,22,2023-08-13,Purchase,Purchase,529.9
1991,430,24,2023-08-04,Purchase,Purchase,277.7
3302,430,31,2023-01-03,Purchase,Purchase,348.5
2165,430,33,2024-12-30,Checkout,AddToCart,452.4
2856,430,36,2024-09-19,Homepage,View,286.9
2416,430,37,2023-08-27,Homepage,Click,209.3
1685,430,38,2023-04-12,Homepage,Click,349.3
3366,430,39,2023-11-02,Checkout,Drop-off,
535,430,44,2024-01-25,Checkout,Drop-off,
476,431,1,2023-10-03,ProductPage,AddToCart,360.1
3047,431,2,2023-09-03,Homepage,Click,596.6
3127,431,5,2024-12-10,Purchase,Purchase,249.0
2637,431,9,2023-11-14,Purchase,Purchase,274.9
799,431,17,2024-02-02,Checkout,Purchase,311.2
1679,431,35,2024-03-19,Checkout,Drop-off,
147,431,44,2024-01-25,ProductPage,Drop-off,
126,431,48,2024-06-20,ProductPage,AddToCart,379.6
3480,431,49,2023-04-24,Homepage,Click,70.1
575,432,9,2023-03-30,Checkout,Drop-off,
2874,432,14,2024-09-10,Purchase,Purchase,584.4
1684,432,16,2024-03-05,ProductPage,AddToCart,228.3
2646,432,28,2023-06-13,Homepage,Drop-off,
2543,432,30,2024-02-21,Homepage,Drop-off,
2393,432,36,2023-03-08,Checkout,Purchase,204.2
1515,432,39,2023-08-26,ProductPage,AddToCart,307.1
1606,432,41,2023-01-09,ProductPage,Click,576.5
814,433,18,2024-07-26,Checkout,Drop-off,
3246,433,36,2023-08-12,Purchase,Purchase,173.1
2122,433,38,2023-11-19,Checkout,Drop-off,
223,434,13,2023-05-03,Purchase,Purchase,580.9
2046,434,16,2023-07-01,Homepage,View,459.7
1428,434,20,2023-04-26,Purchase,Purchase,280.4
178,434,20,2024-11-13,Checkout,Purchase,31.7
390,434,22,2023-01-31,Homepage,Click,417.6
218,434,22,2023-07-07,Homepage,View,158.7
1453,434,41,2024-09-19,Purchase,Purchase,297.3
2289,435,20,2024-01-26,Homepage,View,495.5
2641,435,25,2024-04-01,ProductPage,View,272.0
210,435,34,2024-03-12,ProductPage,View,478.3
2497,435,42,2023-11-04,ProductPage,Drop-off,
685,435,46,2024-08-10,Purchase,Purchase,182.0
1369,436,4,2023-07-23,Purchase,Purchase,201.3
1554,436,5,2024-07-13,Purchase,Purchase,91.6
174,436,6,2024-01-29,ProductPage,Drop-off,
2996,436,6,2024-05-06,Checkout,Purchase,465.2
2197,436,26,2024-01-05,Purchase,Purchase,487.3
296,436,39,2024-09-25,Homepage,View,197.5
1277,436,43,2024-05-08,Homepage,View,235.6
2045,436,46,2023-11-08,Purchase,Purchase,270.7
1633,436,49,2023-02-05,Homepage,Drop-off,
1530,437,5,2023-07-06,ProductPage,View,170.6
3696,437,7,2023-10-25,Purchase,Purchase,53.1
615,437,9,2023-06-18,Purchase,Purchase,98.7
3541,437,17,2024-02-03,ProductPage,Drop-off,
3792,437,19,2023-03-05,Checkout,Drop-off,
975,437,25,2024-03-18,Homepage,Drop-off,
2316,437,27,2023-08-05,ProductPage,AddToCart,515.2
3516,437,30,2024-04-14,Purchase,Purchase,533.0
3233,437,34,2024-05-04,Checkout,Drop-off,
3178,438,2,2023-02-19,Homepage,View,57.3
3539,438,3,2023-03-20,Homepage,Drop-off,
593,438,19,2024-05-30,Homepage,View,445.8
1782,438,27,2024-05-21,ProductPage,Click,194.8
1061,438,36,2024-03-11,Purchase,Purchase,34.0
238,438,37,2023-03-22,Homepage,View,593.9
3976,438,42,2023-01-23,Purchase,Purchase,163.9
3457,438,48,2024-05-25,ProductPage,Click,247.7
3762,439,1,2024-10-19,Homepage,Click,265.2
130,439,6,2023-05-15,Checkout,Purchase,296.9
2292,439,10,2024-02-04,Purchase,Purchase,172.6
3164,439,11,2023-03-07,Homepage,View,112.0
3387,439,13,2023-06-29,ProductPage,View,141.6
1128,439,36,2024-02-08,Homepage,View,485.0
3521,439,40,2024-07-25,Purchase,Purchase,20.0
2972,439,40,2024-08-11,ProductPage,AddToCart,575.6
2388,439,45,2023-05-26,ProductPage,Click,260.6
3651,439,45,2024-12-17,Homepage,View,344.7
3829,440,1,2023-09-18,Checkout,Purchase,239.8
2978,440,1,2024-02-10,ProductPage,Drop-off,
3695,440,8,2024-08-11,ProductPage,Drop-off,
1220,440,9,2024-01-18,Homepage,Drop-off,
1467,440,15,2023-10-22,Checkout,Purchase,164.8
3142,440,15,2024-03-30,Checkout,Drop-off,
1010,440,16,2023-08-22,Purchase,Purchase,166.8
2642,440,18,2023-12-10,Checkout,Purchase,240.8
175,440,20,2023-11-28,Purchase,Purchase,171.7
2129,440,22,2023-04-13,Purchase,Purchase,509.3
2656,440,25,2023-09-21,ProductPage,View,354.7
3907,440,26,2023-12-31,Purchase,Purchase,380.5
2430,440,48,2024-08-02,ProductPage,AddToCart,517.5
512,441,1,2024-01-31,Purchase,Purchase,140.9
2467,441,11,2023-07-10,Checkout,AddToCart,162.3
2051,441,27,2024-02-05,ProductPage,Drop-off,
1479,442,2,2023-09-05,Checkout,AddToCart,247.4
2293,442,4,2023-12-06,Homepage,View,98.9
379,442,6,2023-02-07,Checkout,Drop-off,
3813,442,11,2024-07-20,Checkout,Purchase,377.8
3502,442,12,2023-09-28,Homepage,View,524.7
2515,442,23,2024-02-10,Checkout,Drop-off,
1177,442,34,2023-08-19,ProductPage,Click,297.2
3547,442,44,2023-06-18,Homepage,View,95.6
2671,442,44,2023-09-04,Checkout,Drop-off,
1736,442,45,2023-04-25,Homepage,Click,458.6
1178,442,47,2023-02-01,Homepage,View,355.6
956,443,11,2024-02-15,Purchase,Purchase,541.3
3224,443,13,2023-06-15,Purchase,Purchase,113.4
2758,443,15,2024-10-24,Purchase,Purchase,481.3
494,443,24,2024-05-16,Purchase,Purchase,347.0
676,443,24,2024-07-26,Homepage,View,240.8
2819,443,29,2024-09-21,Homepage,View,248.1
2720,443,34,2023-01-09,Homepage,Drop-off,
2786,443,36,2023-07-28,ProductPage,Click,221.3
757,443,37,2024-10-28,ProductPage,View,184.0
3676,443,39,2024-05-10,Homepage,View,97.3
3536,443,43,2023-08-12,Homepage,View,478.7
1288,443,49,2024-08-08,Checkout,Drop-off,
2032,444,6,2024-07-31,ProductPage,Click,526.0
1743,444,7,2024-10-07,Homepage,Click,445.3
3963,444,22,2024-03-07,Homepage,Drop-off,
300,444,26,2023-09-16,Homepage,Drop-off,
2118,444,33,2023-07-06,Purchase,Purchase,311.4
1675,444,40,2024-05-16,Checkout,Drop-off,
572,444,42,2024-05-23,Homepage,View,53.2
3433,444,47,2023-11-30,Homepage,Click,147.4
1247,445,5,2024-04-28,ProductPage,Drop-off,
359,445,11,2024-02-15,Checkout,AddToCart,335.3
2639,445,13,2023-05-02,Purchase,Purchase,226.5
3447,445,13,2024-07-23,Purchase,Purchase,500.1
301,445,46,2023-06-01,Homepage,Click,346.2
3185,446,23,2023-01-09,Homepage,Click,561.0
3686,446,29,2023-08-19,Checkout,Drop-off,
3330,446,50,2023-08-21,Homepage,Click,319.4
3847,447,35,2024-11-03,Checkout,Drop-off,
2136,447,45,2023-08-03,ProductPage,Click,259.5
1778,448,3,2023-07-11,Purchase,Purchase,227.7
3886,448,5,2024-08-05,Homepage,View,304.2
3190,448,11,2024-06-19,Purchase,Purchase,117.5
317,448,21,2024-07-16,ProductPage,View,163.3
2695,448,28,2024-06-04,ProductPage,Click,136.6
797,448,40,2024-09-07,ProductPage,Drop-off,
3163,448,45,2023-01-09,Checkout,AddToCart,302.4
2031,449,1,2023-01-04,Purchase,Purchase,406.7
937,449,11,2023-05-21,ProductPage,Drop-off,
394,449,17,2024-09-19,Checkout,Drop-off,
1278,449,24,2024-05-17,Checkout,Drop-off,
2102,449,30,2023-01-16,ProductPage,View,558.8
3376,449,36,2024-01-23,Checkout,Drop-off,
3922,449,44,2023-02-13,Homepage,Click,14.7
3941,450,9,2023-01-22,Purchase,Purchase,439.1
3054,450,27,2023-04-06,Checkout,Purchase,569.9
3577,450,28,2023-01-14,Homepage,View,127.9
3004,450,30,2023-05-16,Homepage,View,78.9
3805,450,41,2023-10-09,ProductPage,Drop-off,
774,450,41,2024-11-26,Purchase,Purchase,113.2
627,450,48,2023-08-16,Checkout,Drop-off,
608,450,49,2024-07-27,Checkout,Drop-off,
3782,451,1,2024-04-30,ProductPage,Drop-off,
857,451,2,2023-12-20,ProductPage,Click,535.4
3415,451,9,2023-11-24,ProductPage,Drop-off,
867,451,22,2024-12-08,ProductPage,View,229.7
1394,451,33,2024-04-11,Checkout,Purchase,335.8
310,451,34,2024-12-01,Homepage,Click,530.3
2839,451,37,2023-01-26,ProductPage,Drop-off,
80,451,44,2024-01-29,Homepage,Click,574.3
3576,451,47,2023-05-14,Purchase,Purchase,252.7
3499,451,47,2023-08-24,Homepage,Click,148.5
1183,452,5,2023-06-24,Homepage,Click,298.1
407,452,10,2023-07-14,Checkout,Drop-off,
2884,452,20,2023-01-13,Homepage,Drop-off,
2048,452,21,2024-05-31,Purchase,Purchase,418.6
1044,452,21,2024-12-31,Purchase,Purchase,281.4
2602,452,30,2024-05-26,Checkout,Purchase,356.2
1994,452,36,2024-05-05,Homepage,View,389.2
1436,452,37,2023-08-04,ProductPage,Click,351.1
1526,452,39,2023-12-12,Homepage,Click,332.0
1672,452,40,2024-11-27,ProductPage,Click,532.7
3778,453,12,2023-11-05,Checkout,AddToCart,63.2
2447,453,12,2024-01-20,Homepage,View,218.3
3924,453,17,2023-08-11,Homepage,View,207.0
3566,453,17,2024-02-26,Homepage,View,296.6
2770,453,35,2023-07-24,ProductPage,Drop-off,
2141,453,41,2023-05-12,Homepage,View,556.5
2898,453,49,2023-01-20,ProductPage,Drop-off,
1473,454,3,2023-05-08,Purchase,Purchase,460.1
294,454,6,2024-06-16,ProductPage,Click,336.1
1348,454,7,2023-09-05,Checkout,Purchase,559.5
2902,454,8,2023-12-13,ProductPage,Click,399.9
1877,454,9,2024-08-28,Homepage,Drop-off,
499,454,23,2023-01-22,Checkout,Drop-off,
1714,454,25,2024-01-06,Checkout,Drop-off,
2950,454,32,2023-08-03,Homepage,Click,108.8
3002,454,43,2023-06-15,Purchase,Purchase,479.5
226,455,8,2023-07-07,ProductPage,Click,193.8
1147,455,9,2024-05-02,ProductPage,Click,357.1
2442,455,22,2024-01-16,Checkout,Drop-off,
1545,455,25,2023-09-25,Checkout,Drop-off,
2194,455,31,2024-08-11,Checkout,Drop-off,
3640,455,38,2024-03-30,Homepage,Drop-off,
89,456,1,2023-01-17,Homepage,Click,77.6
1917,456,2,2023-11-17,Homepage,View,322.2
3893,456,2,2024-01-22,Checkout,Drop-off,
1740,456,4,2024-12-23,Checkout,Drop-off,
1261,456,9,2024-02-02,ProductPage,Drop-off,
1450,456,14,2024-05-28,Purchase,Purchase,130.3
2815,456,15,2023-04-13,Homepage,Drop-off,
1285,456,20,2023-01-07,Checkout,Drop-off,
3662,456,20,2023-05-15,ProductPage,AddToCart,424.5
3525,456,21,2024-10-10,Purchase,Purchase,16.0
2328,456,36,2023-08-18,ProductPage,Click,574.0
3680,456,38,2023-09-13,ProductPage,View,345.7
50,457,7,2023-08-22,Checkout,Drop-off,
873,457,12,2023-09-19,Checkout,Drop-off,
3040,457,15,2023-10-16,Homepage,Drop-off,
3069,457,24,2024-08-16,Checkout,Drop-off,
980,457,30,2024-04-24,Homepage,Click,461.5
1968,457,33,2023-01-08,Purchase,Purchase,49.8
235,457,38,2024-10-06,Purchase,Purchase,492.3
95,457,42,2023-02-09,ProductPage,AddToCart,12.5
1941,457,50,2024-08-26,Checkout,AddToCart,224.7
2278,458,2,2024-05-18,Checkout,Drop-off,
1635,458,3,2024-04-19,Purchase,Purchase,281.6
4,458,4,2024-09-23,Purchase,Purchase,401.5
1575,458,6,2024-09-06,ProductPage,View,63.9
1588,458,10,2024-03-26,Purchase,Purchase,186.9
824,458,25,2023-04-14,ProductPage,View,561.4
1817,458,27,2023-05-28,Purchase,Purchase,118.4
2378,458,30,2023-05-20,Purchase,Purchase,126.0
2997,458,35,2023-07-28,Checkout,Drop-off,
2579,458,41,2024-06-13,Checkout,Drop-off,
2825,459,20,2023-04-06,ProductPage,View,416.5
1435,459,20,2023-04-15,Checkout,Drop-off,
3408,459,25,2023-12-24,Purchase,Purchase,409.5
1828,459,47,2023-10-02,Checkout,Drop-off,
3604,459,50,2023-10-15,Homepage,Drop-off,
653,460,4,2024-05-13,Purchase,Purchase,186.1
3436,460,11,2023-03-20,Homepage,Click,566.2
900,460,23,2024-02-22,Homepage,Drop-off,
303,460,32,2023-10-04,Homepage,Click,457.6
1810,460,36,2023-10-24,Checkout,Drop-off,
1429,460,39,2024-06-23,ProductPage,Click,225.8
2890,460,42,2023-09-10,Purchase,Purchase,41.6
550,460,46,2023-07-26,Purchase,Purchase,392.7
886,461,7,2024-06-07,Homepage,View,369.3
1638,461,8,2023-02-23,ProductPage,View,310.1
2872,461,16,2023-11-24,Checkout,AddToCart,498.2
3182,461,34,2023-05-22,Homepage,Drop-off,
256,461,43,2024-07-21,ProductPage,AddToCart,117.2
1143,462,1,2023-07-10,ProductPage,AddToCart,334.6
3598,462,4,2023-01-19,ProductPage,View,71.6
2432,462,5,2024-01-12,Checkout,Drop-off,
11,462,12,2024-07-28,Purchase,Purchase,326.9
1776,462,21,2024-04-05,Purchase,Purchase,402.7
3485,462,25,2023-12-04,Checkout,Purchase,300.4
482,462,27,2024-03-27,Homepage,Drop-off,
2030,462,29,2023-10-28,ProductPage,View,415.2
3793,462,29,2023-12-17,Homepage,Click,424.8
659,462,40,2024-09-06,Homepage,Drop-off,
3259,462,50,2023-03-14,Homepage,Click,167.6
2930,462,50,2023-03-14,Homepage,View,341.3
3934,463,1,2023-07-06,Checkout,Drop-off,
3663,463,8,2023-04-01,Purchase,Purchase,90.3
555,463,12,2023-08-25,Checkout,Drop-off,
1313,463,12,2024-02-11,Purchase,Purchase,569.1
2501,463,17,2024-05-20,Purchase,Purchase,72.7
2605,463,30,2023-12-09,Purchase,Purchase,597.0
3427,463,35,2023-01-06,Homepage,View,568.8
2168,463,43,2023-11-28,Checkout,AddToCart,235.9
1144,463,44,2023-02-21,Homepage,View,425.8
1298,463,47,2023-03-03,Purchase,Purchase,432.5
734,464,5,2024-03-11,Checkout,Drop-off,
2080,464,6,2024-08-17,Purchase,Purchase,301.7
3325,464,8,2024-03-29,ProductPage,Click,595.4
1494,464,16,2024-11-06,Checkout,Drop-off,
1767,464,45,2024-10-31,Homepage,Drop-off,
3675,464,50,2024-12-18,Purchase,Purchase,412.0
3226,465,1,2024-01-29,ProductPage,Click,344.2
1698,465,1,2024-05-27,Checkout,Purchase,146.1
2425,465,8,2024-08-10,Purchase,Purchase,311.9
560,465,9,2024-05-05,Purchase,Purchase,102.8
1689,465,45,2023-09-02,ProductPage,Click,540.9
465,465,49,2023-04-01,ProductPage,Drop-off,
3008,466,2,2024-06-04,Purchase,Purchase,333.2
341,466,33,2024-11-21,Purchase,Purchase,599.5
363,466,33,2024-12-01,Purchase,Purchase,114.7
2984,466,38,2023-06-04,Purchase,Purchase,471.7
3747,466,38,2024-05-06,ProductPage,Drop-off,
2575,466,39,2023-04-14,Purchase,Purchase,224.5
2792,466,39,2023-12-04,Purchase,Purchase,91.8
563,466,50,2023-05-29,ProductPage,Click,79.8
1835,467,5,2024-01-22,Purchase,Purchase,431.4
3335,467,14,2024-12-05,Purchase,Purchase,406.3
1195,467,15,2024-12-26,ProductPage,Drop-off,
2176,467,17,2023-08-21,ProductPage,View,389.3
